0.0000E+0	-9.7768E-13
2.0701E-1	1.5160E-12
4.1502E-1	2.6017E-12
6.2104E-1	1.4618E-12
8.2505E-1	2.6422E-12
1.0291E+0	-3.2355E-12
1.2351E+0	-5.9750E-12
1.4401E+0	-7.4311E-12
1.6461E+0	-7.4603E-12
1.8521E+0	-8.7210E-12
2.0581E+0	-6.8632E-12
2.2621E+0	-3.5852E-12
2.4661E+0	-6.8626E-12
2.6702E+0	-4.2672E-12
2.8742E+0	-1.0441E-12
3.0782E+0	-2.7173E-12
3.2822E+0	-4.4702E-12
3.4862E+0	-4.8018E-12
3.6902E+0	-6.5345E-12
3.8942E+0	-7.2100E-12
4.0982E+0	-5.3357E-12
4.3022E+0	-8.1972E-12
4.5063E+0	-7.0701E-12
4.7103E+0	-3.4355E-12
4.9133E+0	-6.8135E-12
5.1183E+0	-1.1237E-12
5.3223E+0	-3.1135E-12
5.5263E+0	-1.1007E-12
5.7303E+0	8.0184E-13
5.9343E+0	3.0833E-12
6.1384E+0	1.2746E-12
6.3424E+0	2.2823E-12
6.5464E+0	1.4002E-12
6.7504E+0	1.8036E-12
6.9544E+0	7.9493E-13
7.1584E+0	-3.8326E-12
7.3624E+0	-9.3786E-13
7.5674E+0	1.5736E-12
7.7724E+0	-7.2757E-12
7.9765E+0	-5.6071E-12
8.1805E+0	1.2867E-12
8.3845E+0	1.3364E-12
8.5885E+0	-2.1766E-13
8.7925E+0	-3.5781E-13
8.9965E+0	-5.7925E-13
9.2005E+0	1.6273E-12
9.4045E+0	6.4295E-13
9.6085E+0	7.4427E-13
9.8126E+0	5.7154E-13
1.0017E+1	6.5150E-13
1.0221E+1	7.0938E-13
1.0426E+1	1.7773E-12
1.0630E+1	5.9817E-13
1.0834E+1	1.4562E-12
1.1037E+1	1.9918E-12
1.1241E+1	6.9423E-13
1.1445E+1	-1.3952E-12
1.1649E+1	-4.4228E-12
1.1853E+1	-7.0603E-12
1.2056E+1	-3.2250E-12
1.2260E+1	-4.7949E-12
1.2464E+1	-1.7080E-12
1.2668E+1	-2.0261E-12
1.2872E+1	1.1493E-13
1.3076E+1	-3.0289E-13
1.3280E+1	5.3043E-13
1.3484E+1	1.6611E-12
1.3688E+1	1.8072E-13
1.3892E+1	-1.2849E-12
1.4096E+1	-8.3783E-14
1.4300E+1	1.4581E-12
1.4504E+1	1.9819E-12
1.4708E+1	4.0552E-12
1.4912E+1	2.9909E-12
1.5116E+1	-2.1660E-12
1.5320E+1	-2.0340E-12
1.5524E+1	-2.5075E-12
1.5729E+1	-3.4270E-13
1.5933E+1	-2.9144E-12
1.6137E+1	-5.4400E-12
1.6343E+1	-7.5360E-12
1.6547E+1	-1.5231E-12
1.6751E+1	-1.3356E-12
1.6955E+1	1.0028E-12
1.7159E+1	1.3986E-12
1.7363E+1	6.7288E-13
1.7567E+1	1.5583E-14
1.7771E+1	9.6929E-13
1.7974E+1	-1.5379E-12
1.8179E+1	1.0058E-12
1.8383E+1	-2.0318E-12
1.8587E+1	-5.4639E-13
1.8791E+1	-9.5959E-13
1.8995E+1	3.4982E-13
1.9199E+1	3.0363E-12
1.9403E+1	-6.1602E-12
1.9607E+1	-6.0266E-12
1.9811E+1	-7.7117E-12
2.0015E+1	-7.4202E-12
2.0219E+1	-3.8026E-12
2.0423E+1	-6.1575E-12
2.0627E+1	2.8929E-12
2.0831E+1	1.3220E-12
2.1035E+1	1.8247E-12
2.1239E+1	3.9216E-12
2.1443E+1	2.0076E-12
2.1647E+1	2.2050E-13
2.1851E+1	2.5149E-12
2.2055E+1	1.8204E-12
2.2260E+1	2.2938E-12
2.2464E+1	1.0042E-12
2.2668E+1	2.0332E-12
2.2872E+1	4.6480E-12
2.3076E+1	-6.3563E-12
2.3280E+1	-7.8758E-12
2.3484E+1	-6.9086E-12
2.3688E+1	-8.1308E-12
2.3892E+1	-4.8538E-12
2.4096E+1	1.5545E-12
2.4300E+1	9.0574E-14
2.4504E+1	-1.3479E-13
2.4708E+1	-3.5983E-13
2.4912E+1	3.6254E-14
2.5116E+1	9.2715E-13
2.5320E+1	-1.6313E-12
2.5524E+1	-7.5949E-12
2.5728E+1	-3.4737E-12
2.5932E+1	-5.4130E-12
2.6136E+1	-4.3007E-12
2.6341E+1	2.5810E-12
2.6545E+1	1.3167E-12
2.6749E+1	2.6596E-12
2.6953E+1	2.1961E-12
2.7157E+1	1.1519E-12
2.7361E+1	2.3370E-13
2.7565E+1	1.0479E-12
2.7769E+1	1.4549E-12
2.7973E+1	2.6827E-12
2.8178E+1	3.4831E-12
2.8382E+1	2.8373E-12
2.8586E+1	2.8547E-12
2.8790E+1	-2.1149E-12
2.8994E+1	-3.9859E-12
2.9198E+1	-6.3151E-12
2.9401E+1	-5.7269E-12
2.9605E+1	-6.6556E-12
2.9809E+1	-7.4459E-12
3.0013E+1	-4.8742E-12
3.0217E+1	-4.5860E-12
3.0422E+1	-5.1248E-13
3.0627E+1	-4.3136E-12
3.0831E+1	-3.7882E-12
3.1036E+1	-8.3495E-12
3.1240E+1	-9.0750E-12
3.1446E+1	-8.6924E-12
3.1650E+1	-7.4435E-12
3.1854E+1	-8.8733E-12
3.2058E+1	-5.9667E-12
3.2262E+1	-9.2470E-12
3.2466E+1	-8.7397E-12
3.2670E+1	-4.9205E-13
3.2874E+1	1.4944E-12
3.3078E+1	3.4045E-12
3.3282E+1	1.0512E-12
3.3486E+1	7.2915E-13
3.3690E+1	3.0745E-12
3.3894E+1	2.8636E-12
3.4098E+1	2.3399E-12
3.4303E+1	2.8732E-12
3.4507E+1	2.7511E-12
3.4712E+1	-8.8730E-12
3.4916E+1	-7.5850E-12
3.5120E+1	-1.1050E-11
3.5328E+1	-1.0350E-11
3.5532E+1	-8.5292E-12
3.5736E+1	-7.3511E-12
3.5940E+1	-7.9745E-12
3.6144E+1	-7.0718E-12
3.6348E+1	-5.6973E-12
3.6552E+1	-2.6509E-12
3.6756E+1	1.8184E-12
3.6960E+1	4.7517E-12
3.7164E+1	5.4402E-12
3.7368E+1	-7.6604E-12
3.7572E+1	-7.6604E-12
3.7776E+1	-7.6604E-12
3.7980E+1	1.2774E-10
3.8186E+1	1.2977E-9
3.8393E+1	1.3284E-9
3.8599E+1	1.3359E-9
3.8803E+1	1.3369E-9
3.9007E+1	1.3250E-9
3.9211E+1	1.3069E-9
3.9415E+1	1.3077E-9
3.9620E+1	1.2987E-9
3.9824E+1	1.3056E-9
4.0028E+1	1.3208E-9
4.0232E+1	1.3423E-9
