1	12110
2	12054
3	11792
4	11746
5	11756
6	11612
7	11643
8	11370
9	11157
10	11277
11	11150
12	10993
13	10845
14	10886
15	10746
16	10966
17	11007
18	10720
19	10743
20	10487
21	10589
22	10510
23	10438
24	10418
25	10301
26	9998
27	10109
28	10112
29	9916
30	9938
31	9739
32	9779
33	9742
34	9856
35	9820
36	9831
37	9779
38	9937
39	10027
40	9925
41	10063
42	10246
43	10197
44	10314
45	10435
46	10395
47	10557
48	10886
49	10720
50	10728
51	10763
52	10785
53	11101
54	10693
55	10898
56	10768
57	11104
58	10813
59	11007
60	10972
61	11021
62	10907
63	11231
64	11071
65	11119
66	10964
67	11044
68	11226
69	10998
70	10955
71	10978
72	11184
73	11425
74	11264
75	11112
76	11075
77	11199
78	11430
79	11203
80	11315
81	11254
82	11304
83	11240
84	11413
85	11318
86	11098
87	11336
88	11385
89	11277
90	11266
91	11237
92	11375
93	11340
94	11463
95	11479
96	11245
97	11263
98	11257
99	11235
100	11450
101	11255
102	11202
103	11163
104	11312
105	11089
106	10956
107	11045
108	11238
109	11067
110	10959
111	10848
112	11059
113	10851
114	10844
115	10764
116	10854
117	10903
118	10981
119	11550
120	12594
121	13716
122	14853
123	15335
124	14991
125	13851
126	12302
127	11039
128	10105
129	9821
130	9586
131	9262
132	9015
133	9017
134	8775
135	8623
136	8469
137	8522
138	8212
139	8160
140	8137
141	8369
142	9070
143	10786
144	13661
145	16724
146	18316
147	18006
148	14650
149	11342
150	8817
151	7594
152	6883
153	6517
154	6487
155	6294
156	6281
157	6281
158	6213
159	6169
160	6213
161	6223
162	6234
163	6217
164	6248
165	6266
166	6453
167	6422
168	6425
169	6672
170	6650
171	6630
172	6780
173	6968
174	7008
175	7178
176	7265
177	7494
178	7412
179	7784
180	7929
181	7829
182	8002
183	8292
184	8184
185	8611
186	8531
187	8701
188	8903
189	9384
190	9937
191	11847
192	15707
193	21817
194	29170
195	33768
196	33351
197	27865
198	20869
199	15591
200	12313
201	11020
202	10684
203	10656
204	10391
205	10569
206	10665
207	10586
208	10772
209	10588
210	11037
211	10738
212	10882
213	10883
214	10837
215	11099
216	11134
217	11104
218	11116
219	10960
220	11090
221	11160
222	11125
223	11271
224	11156
225	11086
226	11313
227	11139
228	11146
229	11260
230	11151
231	11060
232	11306
233	11242
234	11264
235	11161
236	11378
237	11200
238	11196
239	11349
240	11407
241	11202
242	10979
243	11138
244	11015
245	11069
246	11134
247	11030
248	11434
249	11035
250	10970
251	11345
252	11204
253	11024
254	10889
255	11259
256	11286
257	10987
258	11142
259	11079
260	11152
261	11143
262	10897
263	11140
264	10993
265	10940
266	10875
267	10918
268	11031
269	11100
270	10996
271	11021
272	10976
273	11086
274	11040
275	10799
276	10962
277	10832
278	10808
279	10956
280	10952
281	11066
282	10893
283	10871
284	10926
285	11139
286	11676
287	11862
288	12560
289	13178
290	14377
291	15477
292	17182
293	18468
294	19906
295	21291
296	22011
297	22785
298	22654
299	22503
300	21862
301	21011
302	19983
303	20354
304	22358
305	26851
306	32354
307	34459
308	31355
309	25253
310	18343
311	13872
312	11631
313	10549
314	10247
315	10173
316	9863
317	9804
318	9638
319	9667
320	9471
321	9715
322	9867
323	10500
324	11242
325	13614
326	17963
327	24842
328	31121
329	32529
330	28811
331	21818
332	14979
333	11535
334	10996
335	15185
336	23948
337	29106
338	23975
339	15622
340	10044
341	7374
342	6322
343	6152
344	6141
345	6208
346	6326
347	6065
348	6022
349	5671
350	5643
351	5574
352	5832
353	6107
354	6713
355	8215
356	12048
357	20964
358	36491
359	54263
360	65748
361	61998
362	47014
363	29520
364	16977
365	11075
366	13493
367	25761
368	39566
369	39313
370	26611
371	14630
372	7604
373	5080
374	4357
375	4103
376	3984
377	3959
378	3903
379	3743
380	3876
381	3873
382	3874
383	3773
384	3775
385	3753
386	3625
387	3761
388	3597
389	3708
390	3793
391	3832
392	3858
393	3912
394	4025
395	4339
396	5132
397	8982
398	21355
399	53945
400	119385
401	209563
402	283018
403	287630
404	221530
405	131901
406	63716
407	26394
408	10825
409	5876
410	4618
411	4398
412	4719
413	4869
414	5196
415	5267
416	5641
417	5541
418	5585
419	5345
420	5241
421	4796
422	4383
423	4033
424	3933
425	3643
426	3382
427	3151
428	3003
429	2892
430	2865
431	2771
432	2743
433	2715
434	2698
435	2827
436	2847
437	2860
438	2818
439	3028
440	3031
441	3287
442	3381
443	3655
444	4062
445	4498
446	5262
447	6641
448	10112
449	19719
450	48238
451	126352
452	304106
453	641192
454	1145375
455	1746541
456	2298686
457	2697234
458	2915364
459	3003584
460	3003825
461	2875774
462	2438942
463	1670933
464	886313
465	365808
466	121503
467	34565
468	9692
469	3594
470	1891
471	914
472	437
473	184
474	86
475	45
476	33
477	31
478	35
479	25
480	35
481	33
482	21
483	30
484	34
485	33
486	26
487	32
488	33
489	41
490	28
491	39
492	39
493	22
494	37
495	26
496	31
497	29
498	22
499	29
500	23
501	27
502	23
503	35
504	37
505	40
506	36
507	29
508	36
509	32
510	44
511	26
512	26
