1	6581
2	6565
3	6526
4	6666
5	6529
6	6571
7	6407
8	6568
9	6475
10	6351
11	6426
12	6340
13	6413
14	6354
15	6280
16	6164
17	6202
18	6237
19	6144
20	6134
21	6085
22	6000
23	6077
24	6002
25	6064
26	6158
27	6062
28	6007
29	6137
30	5939
31	5981
32	5833
33	5832
34	5870
35	5833
36	5746
37	5781
38	5785
39	5802
40	5810
41	5795
42	6033
43	5900
44	5992
45	6039
46	6040
47	6108
48	6027
49	6195
50	6191
51	6166
52	6303
53	6355
54	6088
55	6484
56	6488
57	6769
58	7218
59	7360
60	7478
61	7348
62	7113
63	7024
64	6752
65	6601
66	6549
67	6431
68	6364
69	6575
70	6381
71	6678
72	6550
73	6657
74	6447
75	6593
76	6486
77	6614
78	6690
79	6794
80	6561
81	6490
82	6709
83	6547
84	6662
85	6780
86	6559
87	6794
88	6723
89	6595
90	6625
91	6721
92	6641
93	6804
94	6702
95	6653
96	6712
97	6631
98	6529
99	6667
100	6737
101	6680
102	6830
103	6694
104	6678
105	6712
106	6629
107	6613
108	6718
109	6670
110	6648
111	6674
112	6858
113	7298
114	8043
115	9335
116	10223
117	10880
118	10395
119	9455
120	8360
121	7380
122	6904
123	6671
124	6310
125	6370
126	6431
127	6366
128	6281
129	6201
130	6215
131	6083
132	6166
133	6024
134	6128
135	5888
136	5906
137	5816
138	5811
139	5569
140	5697
141	5480
142	5331
143	5448
144	5444
145	5288
146	5167
147	5122
148	4918
149	4799
150	4834
151	4664
152	4578
153	4527
154	4367
155	4359
156	4230
157	4118
158	3955
159	4024
160	3863
161	3804
162	3769
163	3699
164	3556
165	3479
166	3523
167	3389
168	3386
169	3222
170	3263
171	3183
172	3119
173	3173
174	3106
175	3078
176	3000
177	3027
178	3033
179	2962
180	2990
181	2930
182	3011
183	3055
184	3077
185	3070
186	3090
187	3156
188	3188
189	3157
190	3259
191	3418
192	3408
193	3507
194	3525
195	3643
196	3646
197	3796
198	3752
199	3925
200	3949
201	4001
202	4151
203	4219
204	4276
205	4401
206	4365
207	4632
208	4631
209	4643
210	4740
211	4940
212	5038
213	5053
214	5190
215	5366
216	5128
217	5263
218	5374
219	5591
220	5533
221	5749
222	5734
223	5923
224	5980
225	5878
226	5955
227	5840
228	5939
229	5925
230	5949
231	6195
232	6116
233	6068
234	6197
235	6158
236	6211
237	6240
238	6186
239	6676
240	7777
241	10025
242	15328
243	23648
244	32580
245	38253
246	37936
247	31175
248	22609
249	15446
250	11285
251	9326
252	8847
253	8889
254	8913
255	9062
256	9532
257	9497
258	9544
259	9414
260	9342
261	9638
262	9785
263	10483
264	10271
265	10077
266	9079
267	8020
268	7102
269	6692
270	6364
271	6098
272	6098
273	5984
274	5967
275	5842
276	5885
277	6010
278	5783
279	5796
280	5751
281	5817
282	5973
283	6099
284	7305
285	9764
286	14547
287	20914
288	26559
289	28178
290	25086
291	19297
292	13539
293	10333
294	9209
295	10488
296	15899
297	25822
298	32290
299	26824
300	17087
301	9996
302	7134
303	6610
304	6812
305	7006
306	7229
307	6867
308	6755
309	6640
310	7013
311	7978
312	10844
313	16425
314	27338
315	41667
316	55033
317	59688
318	51713
319	37552
320	23265
321	14101
322	9546
323	9605
324	15510
325	27828
326	36726
327	31243
328	19599
329	10513
330	6288
331	4978
332	4628
333	4556
334	4636
335	4455
336	4503
337	4460
338	4490
339	4590
340	4555
341	4621
342	4754
343	4783
344	4824
345	4900
346	5206
347	6242
348	9943
349	21448
350	53167
351	119903
352	224937
353	330783
354	379000
355	340194
356	241306
357	138226
358	65809
359	27950
360	12091
361	6614
362	5086
363	4743
364	4975
365	4979
366	4918
367	5032
368	5043
369	4881
370	4809
371	5025
372	5037
373	4954
374	5090
375	4992
376	5181
377	5240
378	5239
379	5317
380	5616
381	5659
382	6037
383	6431
384	6675
385	7177
386	7592
387	8180
388	8663
389	9673
390	10794
391	11944
392	13706
393	16666
394	22801
395	39774
396	89406
397	219335
398	516230
399	1081909
400	1963562
401	3074989
402	4186105
403	5066442
404	5619320
405	5900729
406	6001653
407	5998443
408	5844937
409	5269704
410	3994529
411	2351137
412	1064880
413	379232
414	111945
415	30786
416	9703
417	4051
418	1644
419	592
420	216
421	80
422	38
423	38
424	25
425	29
426	20
427	25
428	34
429	22
430	25
431	32
432	27
433	24
434	26
435	30
436	26
437	29
438	36
439	21
440	29
441	35
442	36
443	27
444	30
445	28
446	19
447	30
448	36
449	33
450	30
451	43
452	32
453	27
454	28
455	29
456	28
457	27
458	33
459	31
460	29
461	25
462	27
463	26
464	27
465	38
466	25
467	32
468	22
469	21
470	33
471	26
472	20
473	27
474	30
475	30
476	29
477	28
478	34
479	33
480	29
481	38
482	36
483	46
484	46
485	51
486	42
487	30
488	17
489	20
490	34
491	24
492	23
493	22
494	25
495	21
496	27
497	27
498	25
499	20
500	28
501	28
502	33
503	33
504	35
505	24
506	30
507	22
508	24
509	17
510	33
511	36
512	28
