1	10327
2	10037
3	9976
4	10081
5	9891
6	9740
7	9691
8	9496
9	9617
10	9366
11	9471
12	9325
13	9240
14	9318
15	9342
16	9101
17	9030
18	9143
19	9051
20	9039
21	8911
22	8841
23	8739
24	8688
25	8711
26	8580
27	8402
28	8405
29	8343
30	8175
31	8152
32	8319
33	8084
34	8258
35	8026
36	8417
37	8393
38	8455
39	8359
40	8551
41	8502
42	8737
43	8753
44	8871
45	8808
46	8776
47	8984
48	8820
49	9018
50	9028
51	9100
52	9275
53	9084
54	9124
55	9232
56	9373
57	9114
58	9228
59	9178
60	9399
61	9116
62	9382
63	9285
64	9170
65	9272
66	9239
67	9241
68	9222
69	9227
70	9398
71	9318
72	9482
73	9278
74	9449
75	9372
76	9386
77	9465
78	9372
79	9533
80	9474
81	9537
82	9547
83	9510
84	9445
85	9394
86	9322
87	9424
88	9433
89	9624
90	9655
91	9735
92	10091
93	10528
94	11218
95	11483
96	11390
97	11128
98	10678
99	10124
100	9747
101	9339
102	9323
103	9295
104	9186
105	9040
106	9288
107	9073
108	9121
109	8899
110	9017
111	8840
112	9144
113	8915
114	8808
115	9167
116	9464
117	9922
118	11023
119	11412
120	11314
121	10749
122	9664
123	8945
124	8296
125	8136
126	7987
127	7893
128	7702
129	7522
130	7405
131	7410
132	7186
133	7195
134	6908
135	6912
136	6905
137	6598
138	6469
139	6253
140	6317
141	6269
142	6035
143	5833
144	5842
145	5711
146	5582
147	5444
148	5501
149	5632
150	5302
151	5435
152	5228
153	5166
154	5093
155	5244
156	5126
157	5111
158	5240
159	5213
160	5107
161	5253
162	5226
163	5456
164	5763
165	6206
166	7597
167	9990
168	12523
169	13879
170	13228
171	11300
172	8898
173	7488
174	6682
175	6563
176	6338
177	6454
178	6747
179	6519
180	6729
181	6681
182	6827
183	6901
184	7106
185	7283
186	7302
187	7396
188	7568
189	7684
190	7793
191	7779
192	8021
193	7981
194	8149
195	8100
196	8292
197	8256
198	8470
199	8491
200	8322
201	8499
202	8322
203	8657
204	8457
205	8756
206	8584
207	8526
208	8718
209	8910
210	8618
211	8723
212	8858
213	8746
214	8755
215	8707
216	8760
217	8751
218	8675
219	8782
220	8687
221	8814
222	8803
223	8813
224	8793
225	8851
226	8935
227	8831
228	8669
229	8813
230	8874
231	8749
232	8706
233	8767
234	8725
235	8767
236	8621
237	8683
238	8578
239	8708
240	8766
241	8457
242	8423
243	8547
244	8579
245	8500
246	8469
247	8427
248	8555
249	8382
250	8294
251	8317
252	8382
253	8193
254	8154
255	8121
256	8121
257	8276
258	8068
259	8205
260	8201
261	8156
262	8105
263	8019
264	8122
265	8232
266	8285
267	8701
268	8856
269	9192
270	9410
271	9863
272	10073
273	10334
274	10602
275	10892
276	11352
277	11980
278	13241
279	15210
280	17425
281	18041
282	16532
283	13816
284	11070
285	9305
286	8233
287	7685
288	7486
289	7143
290	7264
291	7164
292	7256
293	8038
294	9710
295	12925
296	15930
297	17678
298	16054
299	12818
300	9588
301	7988
302	7634
303	8644
304	11650
305	16867
306	21599
307	23703
308	20881
309	15763
310	10981
311	8322
312	7543
313	9749
314	17502
315	25887
316	24378
317	15667
318	9526
319	6529
320	5822
321	5557
322	5524
323	5588
324	5526
325	5465
326	5305
327	5109
328	5069
329	5036
330	5339
331	6661
332	9988
333	18445
334	34610
335	56508
336	73006
337	73498
338	56430
339	34927
340	18787
341	10887
342	9855
343	18811
344	39436
345	50269
346	37041
347	19541
348	9242
349	5123
350	3958
351	3737
352	3645
353	3698
354	3523
355	3609
356	3633
357	3544
358	3539
359	3555
360	3478
361	3403
362	3458
363	3529
364	3452
365	3436
366	3591
367	3529
368	3614
369	3955
370	5314
371	9306
372	20482
373	43582
374	78501
375	111504
376	121916
377	102938
378	66917
379	34979
380	15980
381	7453
382	4446
383	3587
384	3600
385	3741
386	4283
387	4663
388	5124
389	5661
390	6193
391	6617
392	7001
393	7296
394	7531
395	7280
396	7101
397	6722
398	6111
399	5762
400	4930
401	4462
402	3898
403	3521
404	3400
405	3181
406	3038
407	2995
408	2912
409	3027
410	3169
411	3210
412	3415
413	3477
414	3769
415	4104
416	4655
417	5430
418	7355
419	11787
420	25407
421	66509
422	173941
423	408680
424	820744
425	1388992
426	1988763
427	2474417
428	2770214
429	2905910
430	2946492
431	2920000
432	2770083
433	2277619
434	1433435
435	659289
436	232825
437	66446
438	16725
439	5018
440	2541
441	1182
442	512
443	198
444	51
445	37
446	30
447	32
448	28
449	37
450	32
451	30
452	34
453	20
454	32
455	23
456	37
457	35
458	29
459	36
460	29
461	33
462	39
463	43
464	21
465	31
466	19
467	24
468	25
469	19
470	30
471	18
472	20
473	23
474	19
475	30
476	26
477	23
478	25
479	24
480	19
481	25
482	40
483	30
484	28
485	28
486	28
487	30
488	27
489	30
490	30
491	35
492	26
493	32
494	26
495	34
496	28
497	35
498	37
499	35
500	36
501	31
502	24
503	31
504	18
505	20
506	28
507	29
508	31
509	27
510	21
511	22
512	21
