1	11131
2	11384
3	11486
4	10956
5	10931
6	10763
7	10816
8	11016
9	10799
10	10602
11	10575
12	10739
13	10627
14	10580
15	10492
16	10345
17	10171
18	10348
19	10309
20	10182
21	10422
22	10199
23	10356
24	10459
25	10280
26	10089
27	10221
28	10011
29	9964
30	9831
31	9857
32	9750
33	9991
34	9842
35	9733
36	9856
37	9896
38	9778
39	9829
40	9999
41	9844
42	9914
43	10002
44	9859
45	10223
46	10160
47	9995
48	9894
49	10207
50	10110
51	10408
52	10381
53	10660
54	10483
55	10474
56	10647
57	10705
58	10770
59	10630
60	10694
61	10768
62	10813
63	10553
64	10826
65	10872
66	10876
67	10763
68	10829
69	11374
70	11298
71	11424
72	11718
73	11557
74	11383
75	11534
76	11522
77	11473
78	11280
79	11152
80	11081
81	10862
82	11046
83	11006
84	11139
85	11037
86	11175
87	11082
88	10981
89	11330
90	11218
91	11123
92	10951
93	11152
94	11122
95	11111
96	11247
97	11284
98	11595
99	12191
100	12533
101	12957
102	13444
103	13236
104	12547
105	12189
106	11490
107	11323
108	11181
109	10984
110	10939
111	10796
112	11020
113	11146
114	11026
115	11010
116	11031
117	10960
118	10951
119	11093
120	10962
121	10674
122	10627
123	10834
124	10548
125	10529
126	10445
127	10566
128	10686
129	10346
130	10513
131	10287
132	10240
133	10027
134	10052
135	10057
136	9863
137	9802
138	9979
139	9693
140	9462
141	9450
142	9498
143	9195
144	9247
145	8857
146	8810
147	8717
148	8272
149	8284
150	8393
151	7983
152	8280
153	8250
154	8997
155	10401
156	12689
157	14044
158	15413
159	15137
160	12801
161	10635
162	8547
163	7356
164	6490
165	6273
166	6080
167	5730
168	5771
169	5646
170	5418
171	5371
172	5145
173	5107
174	5130
175	5122
176	4978
177	4806
178	4877
179	4892
180	4832
181	4654
182	4716
183	4767
184	4761
185	4856
186	4913
187	4850
188	4812
189	4815
190	4892
191	4920
192	5011
193	5124
194	5160
195	5324
196	5403
197	5431
198	5710
199	5637
200	5647
201	6108
202	6067
203	6136
204	6344
205	6312
206	6648
207	6738
208	6864
209	7085
210	7170
211	7180
212	7455
213	7597
214	7619
215	7691
216	8156
217	7992
218	7942
219	8100
220	8329
221	8372
222	8551
223	8891
224	8711
225	8848
226	9113
227	9095
228	9125
229	9128
230	9601
231	9411
232	9582
233	9548
234	9715
235	9867
236	9969
237	9791
238	10049
239	9802
240	10084
241	10162
242	10181
243	10163
244	10061
245	10170
246	10256
247	10285
248	10142
249	10296
250	10338
251	10344
252	10367
253	10144
254	10107
255	10158
256	10141
257	10074
258	10013
259	9953
260	10084
261	10161
262	10042
263	10165
264	10179
265	9930
266	10125
267	10214
268	9885
269	10035
270	10002
271	9707
272	10053
273	9763
274	9750
275	9803
276	9568
277	9710
278	9736
279	9897
280	9951
281	10999
282	11992
283	14434
284	17927
285	22020
286	24661
287	24175
288	21913
289	19029
290	17134
291	15726
292	15249
293	15566
294	15718
295	15958
296	15629
297	15312
298	14825
299	14282
300	14092
301	14490
302	15346
303	16713
304	17883
305	17732
306	16483
307	13863
308	11739
309	9997
310	9040
311	8516
312	8321
313	8351
314	8289
315	8719
316	8697
317	9116
318	10951
319	14598
320	20723
321	29227
322	35783
323	37022
324	32925
325	24580
326	17635
327	13599
328	14109
329	21774
330	34231
331	40645
332	34061
333	22004
334	12803
335	8871
336	7207
337	6715
338	6866
339	7052
340	7271
341	7026
342	6472
343	6141
344	5943
345	5814
346	6173
347	6203
348	6792
349	7895
350	10674
351	15713
352	23507
353	29878
354	31577
355	28510
356	21275
357	14740
358	10918
359	11706
360	18914
361	30096
362	34267
363	27217
364	17128
365	10140
366	6604
367	5668
368	5291
369	5244
370	5165
371	5098
372	5078
373	5033
374	5146
375	4896
376	4976
377	5097
378	4966
379	5113
380	5002
381	4917
382	4948
383	4973
384	4930
385	5128
386	5163
387	5442
388	6363
389	9515
390	18575
391	39278
392	78740
393	131609
394	178108
395	191888
396	165228
397	112375
398	63708
399	31210
400	14342
401	7906
402	5486
403	4997
404	4912
405	5032
406	5095
407	4804
408	4768
409	4627
410	4654
411	4631
412	4809
413	4899
414	4861
415	4774
416	4788
417	5003
418	4902
419	5155
420	5377
421	5978
422	6485
423	7092
424	7936
425	8325
426	9012
427	9969
428	10559
429	10679
430	10951
431	10732
432	10179
433	10001
434	9732
435	9856
436	10088
437	10543
438	12316
439	16871
440	28777
441	63465
442	155728
443	375403
444	811123
445	1531869
446	2501172
447	3545879
448	4444904
449	5066795
450	5396208
451	5514783
452	5442506
453	5015489
454	4027627
455	2616277
456	1339443
457	547819
458	182748
459	53606
460	15667
461	5821
462	2702
463	1321
464	542
465	176
466	86
467	43
468	31
469	39
470	43
471	41
472	31
473	26
474	30
475	27
476	36
477	25
478	28
479	26
480	23
481	33
482	19
483	39
484	27
485	24
486	23
487	33
488	42
489	41
490	31
491	39
492	20
493	29
494	36
495	31
496	32
497	40
498	33
499	35
500	41
501	32
502	45
503	30
504	17
505	39
506	18
507	25
508	27
509	21
510	32
511	42
512	48
