1	5878
2	5679
3	5678
4	5649
5	5587
6	5546
7	5543
8	5506
9	5476
10	5445
11	5471
12	5482
13	5518
14	5575
15	5481
16	5385
17	5539
18	5575
19	5570
20	5505
21	5479
22	5488
23	5527
24	5470
25	5460
26	5468
27	5519
28	5607
29	5591
30	5540
31	5632
32	5459
33	5450
34	5543
35	5464
36	5463
37	5475
38	5538
39	5596
40	5575
41	5585
42	5588
43	5591
44	5501
45	5558
46	5454
47	5732
48	5660
49	5543
50	5541
51	5676
52	5769
53	5720
54	5763
55	5590
56	5584
57	5730
58	5702
59	5720
60	5722
61	5708
62	5643
63	5624
64	5755
65	5619
66	5680
67	5634
68	5639
69	5610
70	5580
71	5706
72	5725
73	5884
74	5839
75	5794
76	5778
77	5694
78	5859
79	5896
80	5883
81	5820
82	5891
83	5832
84	5830
85	5886
86	5681
87	5837
88	5753
89	5905
90	5793
91	5676
92	5989
93	5904
94	5776
95	6061
96	5888
97	6087
98	6293
99	6536
100	6505
101	6914
102	7170
103	7186
104	7097
105	6907
106	6531
107	6346
108	6297
109	6247
110	6199
111	6187
112	6124
113	6083
114	6063
115	6200
116	6096
117	6107
118	6004
119	6227
120	6233
121	6228
122	6032
123	6140
124	6138
125	6148
126	6028
127	6168
128	6131
129	6216
130	6077
131	6200
132	6068
133	6182
134	6151
135	6375
136	6304
137	6299
138	6010
139	6275
140	6220
141	6184
142	6184
143	6239
144	6282
145	6312
146	6382
147	6164
148	6177
149	6174
150	6247
151	6249
152	6131
153	6311
154	6407
155	6274
156	6531
157	6217
158	6235
159	6257
160	6172
161	6380
162	6250
163	6046
164	6281
165	6159
166	6221
167	6208
168	6227
169	6252
170	6318
171	6127
172	6170
173	6374
174	6157
175	6280
176	6200
177	6289
178	6145
179	6305
180	6242
181	6320
182	6362
183	6220
184	6358
185	6359
186	6246
187	6195
188	6300
189	6361
190	6256
191	6183
192	6302
193	6187
194	6291
195	6377
196	6191
197	6283
198	6379
199	6278
200	6276
201	6346
202	6264
203	6303
204	6300
205	6183
206	6215
207	6305
208	6190
209	6174
210	6202
211	6283
212	6237
213	6222
214	6172
215	6180
216	6081
217	6065
218	6060
219	6062
220	6147
221	6088
222	6030
223	6014
224	6123
225	6071
226	6075
227	5953
228	5807
229	6021
230	5845
231	5825
232	5894
233	5969
234	5841
235	5656
236	5723
237	5697
238	5777
239	5597
240	5661
241	5633
242	5690
243	5632
244	5477
245	5381
246	5494
247	5417
248	5445
249	5498
250	5434
251	5461
252	5577
253	5520
254	5580
255	5468
256	5394
257	5227
258	5194
259	5077
260	5053
261	5004
262	4771
263	5037
264	5033
265	5391
266	5945
267	6991
268	8127
269	9139
270	9773
271	9880
272	9291
273	8236
274	6911
275	5922
276	5160
277	4745
278	4354
279	4181
280	4053
281	4103
282	3858
283	3962
284	3867
285	3821
286	3865
287	3730
288	3880
289	4006
290	4072
291	4455
292	4692
293	4909
294	4769
295	4923
296	4804
297	4223
298	4040
299	3608
300	3520
301	3199
302	3244
303	3170
304	3052
305	3077
306	2915
307	2968
308	2899
309	3086
310	2913
311	2903
312	2889
313	2886
314	2847
315	2832
316	2823
317	2828
318	2831
319	2814
320	2784
321	2702
322	2779
323	2727
324	2760
325	2749
326	2848
327	2849
328	2894
329	3255
330	4099
331	5396
332	7350
333	9936
334	12505
335	14290
336	14476
337	13031
338	10797
339	8576
340	6812
341	5368
342	4577
343	4517
344	5480
345	8007
346	12102
347	15970
348	16548
349	14097
350	10283
351	6707
352	4868
353	3922
354	3499
355	3274
356	3468
357	3369
358	3423
359	3434
360	3827
361	4900
362	7397
363	11863
364	19398
365	29265
366	38979
367	45393
368	45925
369	41791
370	33277
371	24084
372	16395
373	10931
374	7627
375	6276
376	6556
377	9305
378	14896
379	20959
380	23710
381	21012
382	15447
383	10456
384	7129
385	5205
386	4413
387	4015
388	3852
389	3933
390	3993
391	4005
392	3888
393	4014
394	3995
395	4034
396	4133
397	4079
398	4212
399	4076
400	4250
401	4189
402	4236
403	4758
404	5482
405	6911
406	10169
407	15088
408	21080
409	27690
410	32016
411	34392
412	32480
413	27349
414	21047
415	15363
416	10748
417	7913
418	6150
419	5467
420	4947
421	4922
422	4875
423	5248
424	5274
425	5287
426	5531
427	5406
428	5673
429	5631
430	6087
431	6034
432	6030
433	6297
434	6366
435	6381
436	6530
437	6454
438	6688
439	6851
440	7081
441	7140
442	7437
443	7590
444	7881
445	8162
446	8533
447	8611
448	9221
449	9479
450	10133
451	11066
452	12000
453	13267
454	15166
455	19126
456	27378
457	46554
458	91782
459	191468
460	391038
461	754295
462	1340868
463	2175588
464	3221500
465	4374502
466	5483623
467	6424550
468	7125296
469	7570971
470	7834843
471	7954497
472	8007564
473	7968273
474	7775772
475	7244289
476	6179191
477	4627076
478	2979170
479	1650707
480	797586
481	338722
482	130925
483	48757
484	18836
485	7991
486	3580
487	1598
488	723
489	341
490	144
491	82
492	60
493	57
494	60
495	42
496	37
497	39
498	48
499	31
500	46
501	37
502	33
503	42
504	31
505	36
506	42
507	32
508	44
509	40
510	46
511	27
512	29
