9:15:28	1	0	0
9:15:29	2	0	0
9:15:30	3	0	0
9:15:31	4	0	0
9:15:32	5	0	0
9:15:33	6	0	0
9:15:34	7	0	0
9:15:35	8	0	0
9:15:36	9	0	0
9:15:37	10	0	0
9:15:38	11	0	0
9:15:39	12	0	0
9:15:40	13	0	0
9:15:41	14	0	0
9:15:42	15	0	0
9:15:43	16	0	0
9:15:44	17	0	0
9:15:45	18	0	0
9:15:46	19	0	0
9:15:47	20	0	0
9:15:48	21	0	0
9:15:49	22	0	0
9:15:50	23	0	0
9:15:51	24	0	0
9:15:52	25	0	0
9:15:53	26	0	0
9:15:54	27	0	0
9:15:55	28	0	0
9:15:56	29	0	0
9:15:57	30	0	0
9:15:58	31	0	0
9:15:59	32	0	0
9:16:00	33	0	0
9:16:01	34	0	0
9:16:02	35	0	0
9:16:03	36	0	0
9:16:04	37	0	0
9:16:05	38	0	0
9:16:06	39	0	0
9:16:07	40	0	0
9:16:08	41	0	0
9:16:09	42	0	0
9:16:10	43	0	0
9:16:11	44	0	0
9:16:12	45	0	0
9:16:13	46	0	0
9:16:14	47	0	0
9:16:15	48	0	0
9:16:16	49	0	0
9:16:17	50	0	0
9:16:18	51	0	0
9:16:19	52	0	0
9:16:20	53	0	0
9:16:21	54	0	0
9:16:22	55	0	0
9:16:23	56	0	0
9:16:24	57	0	0
9:16:25	58	0	0
9:16:26	59	0	0
9:16:27	60	0	0
9:16:28	61	0	0
9:16:29	62	0	0
9:16:30	63	0	0
9:16:31	64	0	0
9:16:32	65	0	0
9:16:33	66	0	0
9:16:34	67	0	0
9:16:35	68	0	0
9:16:36	69	0	0
9:16:37	70	0	0
9:16:38	71	0	0
9:16:39	72	0	0
9:16:40	73	0	0
9:16:41	74	0	0
9:16:42	75	0	0
9:16:43	76	0	0
9:16:44	77	0	0
9:16:45	78	0	0
9:16:46	79	0	0
9:16:47	80	0	0
9:16:48	81	0	0
9:16:49	82	0	0
9:16:50	83	0	0
9:16:51	84	0	0
9:16:52	85	0	0
9:16:53	86	0	0
9:16:54	87	0	0
9:16:55	88	0	0
9:16:56	89	0	0
9:16:57	90	0	0
9:16:58	91	0	0
9:16:59	92	0	0
9:17:00	93	0	0
9:17:01	94	0	0
9:17:02	95	0	0
9:17:03	96	0	0
9:17:04	97	0	0
9:17:05	98	0	0
9:17:06	99	0	0
9:17:07	100	0	0
9:17:08	101	0	0
9:17:09	102	0	0
9:17:10	103	0	0
9:17:11	104	0	0
9:17:12	105	0	0
9:17:13	106	0	0
9:17:14	107	0	0
9:17:15	108	0	0
9:17:16	109	0	0
9:17:17	110	0	0
9:17:18	111	0	0
9:17:19	112	0	0
9:17:20	113	0	0
9:17:21	114	0	0
9:17:22	115	0	0
9:17:23	116	0	0
9:17:24	117	0	0
9:17:25	118	0	0
9:17:26	119	0	0
9:17:27	120	0	0
9:17:28	121	0	0
9:17:29	122	0	0
9:17:30	123	0	0
9:17:31	124	0	0
9:17:32	125	0	0
9:17:33	126	0	0
9:17:34	127	0	0
9:17:35	128	0	0
9:17:36	129	0	0
9:17:37	130	0	0
9:17:38	131	0	0
9:17:39	132	0	0
9:17:40	133	0	0
9:17:41	134	0	0
9:17:42	135	0	0
9:17:43	136	0	0
9:17:44	137	0	0
9:17:45	138	0	0
9:17:46	139	0	0
9:17:47	140	0	0
9:17:48	141	0	0
9:17:49	142	0	0
9:17:50	143	0	0
9:17:51	144	0	0
9:17:52	145	0	0
9:17:53	146	0	0
9:17:54	147	0	0
9:17:55	148	0	0
9:17:56	149	0	0
9:17:57	150	0	0
9:17:58	151	0	0
9:17:59	152	0	0
9:18:00	153	0	0
9:18:01	154	0	0
9:18:02	155	0	0
9:18:03	156	0	0
9:18:04	157	0	0
9:18:05	158	0	0
9:18:06	159	0	0
9:18:07	160	0	0
9:18:08	161	0	0
9:18:09	162	0	0
9:18:10	163	0	0
9:18:11	164	0	0
9:18:12	165	0	0
9:18:13	166	0	0
9:18:14	167	0	0
9:18:15	168	0	0
9:18:16	169	0	0
9:18:17	170	0	0
9:18:18	171	0	0
9:18:19	172	0	0
9:18:20	173	0	0
9:18:21	174	0	0
9:18:22	175	0	0
9:18:23	176	0	0
9:18:24	177	0	0
9:18:25	178	0	0
9:18:26	179	0	0
9:18:27	180	0	0
9:18:28	181	0	0
9:18:29	182	0	0
9:18:30	183	0	0
9:18:31	184	0	0
9:18:32	185	0	0
9:18:33	186	0	0
9:18:34	187	0	0
9:18:35	188	0	0
9:18:36	189	0	0
9:18:37	190	0	0
9:18:38	191	0	0
9:18:39	192	0	0
9:18:40	193	0	0
9:18:41	194	0	0
9:18:42	195	0	0
9:18:43	196	0	0
9:18:44	197	0	0
9:18:45	198	0	0
9:18:46	199	0	0
9:18:47	200	0	0
9:18:48	201	0	0
9:18:49	202	0	0
9:18:50	203	0	0
9:18:51	204	0	0
9:18:52	205	0	0
9:18:53	206	0	0
9:18:54	207	0	0
9:18:55	208	0	0
9:18:56	209	0	0
9:18:57	210	0	0
9:18:58	211	0	0
9:18:59	212	0	0
9:19:00	213	0	0
9:19:01	214	0	0
9:19:02	215	0	0
9:19:03	216	0	0
9:19:04	217	0	0
9:19:05	218	0	0
9:19:06	219	0	0
9:19:07	220	0	0
9:19:08	221	0	0
9:19:09	222	0	0
9:19:10	223	0	0
9:19:11	224	0	0
9:19:12	225	0	0
9:19:13	226	0	0
9:19:14	227	0	0
9:19:15	228	0	0
9:19:16	229	0	0
9:19:17	230	0	0
9:19:18	231	0	0
9:19:19	232	0	0
9:19:20	233	0	0
9:19:21	234	0	0
9:19:22	235	0	0
9:19:23	236	0	0
9:19:24	237	0	0
9:19:25	238	0	0
9:19:26	239	0	0
9:19:27	240	0	0
9:19:28	241	0	0
9:19:29	242	0	0
9:19:30	243	0	0
9:19:31	244	0	0
9:19:32	245	0	0
9:19:33	246	0	0
9:19:34	247	0	0
9:19:35	248	0	0
9:19:36	249	0	0
9:19:37	250	0	0
9:19:38	251	0	0
9:19:39	252	0	0
9:19:40	253	0	0
9:19:41	254	0	0
9:19:42	255	0	0
9:19:43	256	0	0
9:19:44	257	0	0
9:19:45	258	0	0
9:19:46	259	0	0
9:19:47	260	0	0
9:19:48	261	0	0
9:19:49	262	0	0
9:19:50	263	0	0
9:19:51	264	0	0
9:19:52	265	0	0
9:19:53	266	0	0
9:19:54	267	0	0
9:19:55	268	0	0
9:19:56	269	0	0
9:19:57	270	0	0
9:19:58	271	0	0
9:19:59	272	0	0
9:20:00	273	0	0
9:20:01	274	0	0
9:20:02	275	0	0
9:20:03	276	0	0
9:20:04	277	0	0
9:20:05	278	0	0
9:20:06	279	0	0
9:20:07	280	0	0
9:20:08	281	0	0
9:20:09	282	0	0
9:20:10	283	0	0
9:20:11	284	0	0
9:20:12	285	0	0
9:20:13	286	0	0
9:20:14	287	0	0
9:20:15	288	0	0
9:20:16	289	0	0
9:20:17	290	0	0
9:20:18	291	0	0
9:20:19	292	0	0
9:20:20	293	0	0
9:20:21	294	0	0
9:20:22	295	0	0
9:20:23	296	0	0
9:20:24	297	0	0
9:20:25	298	0	0
9:20:26	299	0	0
9:20:27	300	0	0
9:20:28	301	0	0
9:20:29	302	0	0
9:20:30	303	0	0
9:20:31	304	0	0
9:20:32	305	0	0
9:20:33	306	0	0
9:20:34	307	0	0
9:20:35	308	0	0
9:20:36	309	0	0
9:20:37	310	0	0
9:20:38	311	0	0
9:20:39	312	0	0
9:20:40	313	0	0
9:20:41	314	0	0
9:20:42	315	0	0
9:20:43	316	0	0
9:20:44	317	0	0
9:20:45	318	0	0
9:20:46	319	0	0
9:20:47	320	0	0
9:20:48	321	0	0
9:20:49	322	0	0
9:20:50	323	0	0
9:20:51	324	0	0
9:20:52	325	0	0
9:20:53	326	0	0
9:20:54	327	0	0
9:20:55	328	0	0
9:20:56	329	0	0
9:20:57	330	0	0
9:20:58	331	0	0
9:20:59	332	0	0
9:21:00	333	0	0
9:21:01	334	0	0
9:21:02	335	0	0
9:21:03	336	0	0
9:21:04	337	0	0
9:21:05	338	0	0
9:21:06	339	0	0
9:21:07	340	0	0
9:21:08	341	0	0
9:21:09	342	0	0
9:21:10	343	0	0
9:21:11	344	0	0
9:21:12	345	0	0
9:21:13	346	0	0
9:21:14	347	0	0
9:21:15	348	0	0
9:21:16	349	0	0
9:21:17	350	0	0
9:21:18	351	0	0
9:21:19	352	0	0
9:21:20	353	0	0
9:21:21	354	0	0
9:21:22	355	0	0
9:21:23	356	0	0
9:21:24	357	0	0
9:21:25	358	0	0
9:21:26	359	0	0
9:21:27	360	0	0
9:21:28	361	0	0
9:21:29	362	0	0
9:21:30	363	0	0
9:21:31	364	0	0
9:21:32	365	0	0
9:21:33	366	0	0
9:21:34	367	0	0
9:21:35	368	0	0
9:21:36	369	0	0
9:21:37	370	0	0
9:21:38	371	0	0
9:21:39	372	0	0
9:21:40	373	0	0
9:21:41	374	0	0
9:21:42	375	0	0
9:21:43	376	0	0
9:21:44	377	0	0
9:21:45	378	0	0
9:21:46	379	0	0
9:21:47	380	0	0
9:21:48	381	0	0
9:21:49	382	0	0
9:21:50	383	0	0
9:21:51	384	0	0
9:21:52	385	0	0
9:21:53	386	0	0
9:21:54	387	0	0
9:21:55	388	0	0
9:21:56	389	0	0
9:21:57	390	0	0
9:21:58	391	0	0
9:21:59	392	0	0
9:22:00	393	0	0
9:22:01	394	0	0
9:22:02	395	0	0
9:22:03	396	0	0
9:22:04	397	0	0
9:22:05	398	0	0
9:22:06	399	0	0
9:22:07	400	0	0
9:22:08	401	0	0
9:22:09	402	0	0
9:22:10	403	0	0
9:22:11	404	0	0
9:22:12	405	0	0
9:22:13	406	0	0
9:22:14	407	0	0
9:22:15	408	0	0
9:22:16	409	0	0
9:22:17	410	0	0
9:22:18	411	0	0
9:22:19	412	0	0
9:22:20	413	0	0
9:22:21	414	0	0
9:22:22	415	0	0
9:22:23	416	0	0
9:22:24	417	0	0
9:22:25	418	0	0
9:22:26	419	0	0
9:22:27	420	0	0
9:22:28	421	0	0
9:22:29	422	0	0
9:22:30	423	0	0
9:22:31	424	0	0
9:22:32	425	0	0
9:22:33	426	0	0
9:22:34	427	0	0
9:22:35	428	0	0
9:22:36	429	0	0
9:22:37	430	0	0
9:22:38	431	0	0
9:22:39	432	0	0
9:22:40	433	0	0
9:22:41	434	0	0
9:22:42	435	0	0
9:22:43	436	0	0
9:22:44	437	0	0
9:22:45	438	0	0
9:22:46	439	0	0
9:22:47	440	0	0
9:22:48	441	0	0
9:22:49	442	0	0
9:22:50	443	0	0
9:22:51	444	0	0
9:22:52	445	0	0
9:22:53	446	0	0
9:22:54	447	0	0
9:22:55	448	0	0
9:22:56	449	0	0
9:22:57	450	0	0
9:22:58	451	0	0
9:22:59	452	0	0
9:23:00	453	0	0
9:23:01	454	0	0
9:23:02	455	0	0
9:23:03	456	0	0
9:23:04	457	0	0
9:23:05	458	0	0
9:23:06	459	0	0
9:23:07	460	0	0
9:23:08	461	0	0
9:23:09	462	0	0
9:23:10	463	0	0
9:23:11	464	0	0
9:23:12	465	0	0
9:23:13	466	0	0
9:23:14	467	0	0
9:23:15	468	0	0
9:23:16	469	0	0
9:23:17	470	0	0
9:23:18	471	0	0
9:23:19	472	0	0
9:23:20	473	3	3
9:23:21	474	5	8
9:23:22	475	5	13
9:23:23	476	5	18
9:23:24	477	4	22
9:23:25	478	5	27
9:23:26	479	5	32
9:23:27	480	5	37
9:23:28	481	5	42
9:23:29	482	4	46
9:23:30	483	5	51
9:23:31	484	5	56
9:23:32	485	5	61
9:23:33	486	5	66
9:23:34	487	5	71
9:23:35	488	5	76
9:23:36	489	4	80
9:23:37	490	5	85
9:23:38	491	5	90
9:23:39	492	5	95
9:23:40	493	5	100
9:23:41	494	5	105
9:23:42	495	5	110
9:23:43	496	5	115
9:23:44	497	5	120
9:23:45	498	5	125
9:23:46	499	5	130
9:23:47	500	5	135
9:23:48	501	4	139
9:23:49	502	0	139
9:23:50	503	0	139
9:23:51	504	0	139
9:23:52	505	0	139
9:23:53	506	0	139
9:23:54	507	0	139
9:23:55	508	0	139
9:23:56	509	0	139
9:23:57	510	0	139
9:23:58	511	0	139
9:23:59	512	0	139
9:24:00	513	0	139
9:24:01	514	0	139
9:24:02	515	0	139
9:24:03	516	0	139
9:24:04	517	0	139
9:24:05	518	0	139
9:24:06	519	0	139
9:24:07	520	0	139
9:24:08	521	0	139
9:24:09	522	0	139
9:24:10	523	0	139
9:24:11	524	0	139
9:24:12	525	0	139
9:24:13	526	0	139
9:24:14	527	0	139
9:24:15	528	0	139
9:24:16	529	0	139
9:24:17	530	0	139
9:24:18	531	0	139
9:24:19	532	0	139
9:24:20	533	0	139
9:24:21	534	0	139
9:24:22	535	0	139
9:24:23	536	0	139
9:24:24	537	0	139
9:24:25	538	0	139
9:24:26	539	0	139
9:24:27	540	0	139
9:24:28	541	0	139
9:24:29	542	0	139
9:24:30	543	0	139
9:24:31	544	0	139
9:24:32	545	0	139
9:24:33	546	0	139
9:24:34	547	0	139
9:24:35	548	0	139
9:24:36	549	0	139
9:24:37	550	0	139
9:24:38	551	0	139
9:24:39	552	0	139
9:24:40	553	0	139
9:24:41	554	0	139
9:24:42	555	0	139
9:24:43	556	0	139
9:24:44	557	0	139
9:24:45	558	0	139
9:24:46	559	0	139
9:24:47	560	0	139
9:24:48	561	0	139
9:24:49	562	0	139
9:24:50	563	0	139
9:24:51	564	0	139
9:24:52	565	0	139
9:24:53	566	0	139
9:24:54	567	0	139
9:24:55	568	0	139
9:24:56	569	0	139
9:24:57	570	0	139
9:24:58	571	0	139
9:24:59	572	0	139
9:25:00	573	0	139
9:25:01	574	0	139
9:25:02	575	0	139
9:25:03	576	0	139
9:25:04	577	0	139
9:25:05	578	0	139
9:25:06	579	0	139
9:25:07	580	0	139
9:25:08	581	0	139
9:25:09	582	0	139
9:25:10	583	0	139
9:25:11	584	0	139
9:25:12	585	0	139
9:25:13	586	0	139
9:25:14	587	2	141
9:25:15	588	5	146
9:25:16	589	5	151
9:25:17	590	5	156
9:25:18	591	5	161
9:25:19	592	5	166
9:25:20	593	5	171
9:25:21	594	5	176
9:25:22	595	5	181
9:25:23	596	5	186
9:25:24	597	5	191
9:25:25	598	5	196
9:25:26	599	5	201
9:25:27	600	5	206
9:25:28	601	5	211
9:25:29	602	5	216
9:25:30	603	5	221
9:25:31	604	5	226
9:25:32	605	5	231
9:25:33	606	5	236
9:25:34	607	5	241
9:25:35	608	0	241
9:25:36	609	0	241
9:25:37	610	0	241
9:25:38	611	0	241
9:25:39	612	0	241
9:25:40	613	0	241
9:25:41	614	0	241
9:25:42	615	0	241
9:25:43	616	0	241
9:25:44	617	0	241
9:25:45	618	0	241
9:25:46	619	0	241
9:25:47	620	0	241
9:25:48	621	0	241
9:25:49	622	0	241
9:25:50	623	0	241
9:25:51	624	0	241
9:25:52	625	0	241
9:25:53	626	0	241
9:25:54	627	0	241
9:25:55	628	0	241
9:25:56	629	0	241
9:25:57	630	0	241
9:25:58	631	0	241
9:25:59	632	0	241
9:26:00	633	0	241
9:26:01	634	0	241
9:26:02	635	0	241
9:26:03	636	0	241
9:26:04	637	0	241
9:26:05	638	0	241
9:26:06	639	0	241
9:26:07	640	0	241
9:26:08	641	0	241
9:26:09	642	0	241
9:26:10	643	0	241
9:26:11	644	0	241
9:26:12	645	0	241
9:26:13	646	0	241
9:26:14	647	0	241
9:26:15	648	0	241
9:26:16	649	0	241
9:26:17	650	0	241
9:26:18	651	0	241
9:26:19	652	0	241
9:26:20	653	0	241
9:26:21	654	0	241
9:26:22	655	0	241
9:26:23	656	0	241
9:26:24	657	0	241
9:26:25	658	0	241
9:26:26	659	0	241
9:26:27	660	0	241
9:26:28	661	0	241
9:26:29	662	0	241
9:26:30	663	0	241
9:26:31	664	0	241
9:26:32	665	0	241
9:26:33	666	0	241
9:26:34	667	0	241
9:26:35	668	0	241
9:26:36	669	0	241
9:26:37	670	0	241
9:26:38	671	0	241
9:26:39	672	0	241
9:26:40	673	0	241
9:26:41	674	0	241
9:26:42	675	0	241
9:26:43	676	0	241
9:26:44	677	0	241
9:26:45	678	0	241
9:26:46	679	0	241
9:26:47	680	0	241
9:26:48	681	0	241
9:26:49	682	0	241
9:26:50	683	0	241
9:26:51	684	0	241
9:26:52	685	0	241
9:26:53	686	0	241
9:26:54	687	0	241
9:26:55	688	0	241
9:26:56	689	0	241
9:26:57	690	0	241
9:26:58	691	0	241
9:26:59	692	0	241
9:27:00	693	0	241
9:27:01	694	0	241
9:27:02	695	0	241
9:27:03	696	0	241
9:27:04	697	19	260
9:27:05	698	23	283
9:27:06	699	22	305
9:27:07	700	23	328
9:27:08	701	21	349
9:27:09	702	23	372
9:27:10	703	22	394
9:27:11	704	23	417
9:27:12	705	20	437
9:27:13	706	24	461
9:27:14	707	22	483
9:27:15	708	22	505
9:27:16	709	23	528
9:27:17	710	21	549
9:27:18	711	24	573
9:27:19	712	21	594
9:27:20	713	24	618
9:27:21	714	7	625
9:27:22	715	0	625
9:27:23	716	0	625
9:27:24	717	0	625
9:27:25	718	0	625
9:27:26	719	0	625
9:27:27	720	0	625
9:27:28	721	0	625
9:27:29	722	0	625
9:27:30	723	0	625
9:27:31	724	0	625
9:27:32	725	0	625
9:27:33	726	0	625
9:27:34	727	0	625
9:27:35	728	0	625
9:27:36	729	0	625
9:27:37	730	0	625
