12:03:31	1	96	96
12:03:32	2	99	195
12:03:33	3	96	291
12:03:34	4	97	388
12:03:35	5	96	484
12:03:36	6	98	582
12:03:37	7	96	678
12:03:38	8	97	775
12:03:39	9	99	874
12:03:40	10	96	970
12:03:41	11	98	1068
12:03:42	12	95	1163
12:03:43	13	98	1261
12:03:44	14	97	1358
12:03:45	15	97	1455
12:03:46	16	99	1554
12:03:47	17	95	1649
12:03:48	18	96	1745
12:03:49	19	98	1843
12:03:50	20	97	1940
12:03:51	21	99	2039
12:03:52	22	95	2134
12:03:53	23	99	2233
12:03:54	24	95	2328
12:03:55	25	98	2426
12:03:56	26	96	2522
12:03:57	27	96	2618
12:03:58	28	98	2716
12:03:59	29	98	2814
12:04:00	30	94	2908
12:04:01	31	97	3005
12:04:02	32	97	3102
12:04:03	33	98	3200
12:04:04	34	96	3296
12:04:05	35	98	3394
12:04:06	36	93	3487
12:04:07	37	98	3585
12:04:08	38	96	3681
12:04:09	39	96	3777
12:04:10	40	98	3875
12:04:11	41	97	3972
12:04:12	42	96	4068
12:04:13	43	95	4163
12:04:14	44	97	4260
12:04:15	45	95	4355
12:04:16	46	97	4452
12:04:17	47	99	4551
12:04:18	48	94	4645
12:04:19	49	97	4742
12:04:20	50	97	4839
12:04:21	51	96	4935
12:04:22	52	95	5030
12:04:23	53	97	5127
12:04:24	54	97	5224
12:04:25	55	97	5321
12:04:26	56	96	5417
12:04:27	57	96	5513
12:04:28	58	98	5611
12:04:29	59	94	5705
12:04:30	60	97	5802
12:04:31	61	100	5902
12:04:32	62	94	5996
12:04:33	63	99	6095
12:04:34	64	94	6189
12:04:35	65	97	6286
12:04:36	66	95	6381
12:04:37	67	96	6477
12:04:38	68	99	6576
12:04:39	69	96	6672
12:04:40	70	99	6771
12:04:41	71	94	6865
12:04:42	72	97	6962
12:04:43	73	96	7058
12:04:44	74	96	7154
12:04:45	75	99	7253
12:04:46	76	94	7347
12:04:47	77	99	7446
12:04:48	78	95	7541
12:04:49	79	97	7638
12:04:50	80	96	7734
12:04:51	81	95	7829
12:04:52	82	99	7928
12:04:53	83	97	8025
12:04:54	84	99	8124
12:04:55	85	94	8218
12:04:56	86	98	8316
12:04:57	87	96	8412
12:04:58	88	98	8510
12:04:59	89	95	8605
12:05:00	90	97	8702
12:05:01	91	96	8798
12:05:02	92	98	8896
12:05:03	93	97	8993
